product_code,color_value 
2406379850,그레이
2406379851,화이트
2406379851,그레이
2406379916,멀티
2406379966,멀티
2406379993,멀티
2406379998,멀티
2406380016,멀티
2406380058,멀티
2406380097,멀티
2406380098,멀티
2406380099,멀티
2406380100,멀티
2406380282,라이트 그레이
2406380282,민트
2406380282,라이트블루
2406380283,라이트 그레이
2406380283,민트
2406380283,라이트블루
2406380298,00 아이씨
2406380300,블랙
2406380301,블랙
2406380302,블랙
2406380303,00 아이씨
2406380304,00 아이씨
2406380305,블랙
2406380306,그레이
2406380307,00 아이씨
2406380308,블랙
2406380309,00 아이씨
2406380310,00 아이씨
2406380359,00 아망드
2406380429,블랙
2406380430,00 아이씨
2406380431,00 아망드
2406380432,블랙
2406380433,블랙
2406380434,라이트 그린
2406380435,00 아이씨
2406380436,00 아이씨
2406380437,08 비 러빙
2406380438,00 아이씨
2406380455,네이비
2406380455,베이지
2406380527,베이지
2406380528,아이보리
2406380529,네이비
2406380537,화이트
2406380722,아이보리
2406380740,네이비
2406380968,화이트 골드
2406381139,멀티
2406381254,멀티
2406382021,멀티
2406382552,멀티
2406382682,멀티
2406383060,멀티
2406383147,멀티
2406383182,멀티
2406383474,멀티
2406383476,멀티
2406383842,멀티
2406383888,멀티
2406384044,아이보리
2406384048,화이트 골드
2406384050,핑크
2406384053,젯 블랙
2406384053,화이트
2406384053,멜란지 그레이
2406384053,블랙
2406384054,아이보리
2406384055,아이보리
2406384056,차콜 그레이
2406384057,차콜 그레이
2406384058,아이보리
2406384059,아이보리
2406384060,차콜 그레이
2406384061,차콜 그레이
2406384064,블랙
2406384067,화이트
2406384070,블루
2406384077,그라파이트
2406384078,블루
2406384079,03아쿠아마린
2406384080,블랙
2406384227,001
2406384241,멀티
2406384242,멀티
2406384247,멀티
2406384248,멀티
2406384283,라이트블루
2406384284,블루
2406384285,블랙
2406384299,아이보리
2406384325,아이보리
2406384338,아이보리
2406384338,머스타드
2406384338,인디고
2406384409,멀티
2406384712,화이트
2406384715,멀티
2406384733,멀티
2406384734,멀티
2406384751,001
2406384752,001
2406384753,001
2406384754,001
2406384758,001
2406384762,001
2406384769,001
2406384782,멀티
2406384784,멀티
2406384863,블루
2406384870,화이트
2406384878,블루
2406384903,카멜
2406384918,브라운
2406384918,라이트 블루
2406384940,블랙
2406384970,EDT 100ml
2406384971,블랙
2406386279,실버
2406386365,브라운
2406386390,화이트
2406386403,블랙
2406386419,올리브
2406386420,챠콜
2406386421,멜란지 그레이
2406386423,멜란지 그레이
2406386424,블랙
2406386427,차콜 그레이
2406386430,멜란지 그레이
2406386435,블랙
2406386439,클리어 화이트
2406387982,화이트
2406387983,블랙
2406388111,레드
2406388134,다크베이지
2406388134,블랙
2406389025,멀티
2406389106,멀티
2406389981,카키
2406390291,멀티
2406390311,멀티
2406390349,멀티
2406390464,블랙
2406390495,블랙
2406390540,멀티
2406390587,카키
2406390588,블랙
2406392723,멀티
2406392992,멀티
2406393182,멀티
2406393186,멀티
2406393192,멀티
2406393229,멀티
2406393253,멀티
2406393275,멀티
2406393322,멀티
2406393341,멀티
2406393356,멀티
2406393372,멀티
2406393392,멀티
2406393429,멀티
2406393540,멀티
2406393552,멀티
2406393630,멀티
2406393868,멀티
2406395113,001
2406396588,멀티
2406396851,멀티
2406398823,블루
2406398824,그레이
2406398846,네이비
2406398847,베이지
2406398848,001
2406398853,블루
2406398882,001
2406398883,001
2406398884,001
2406398885,001
2406398904,네이비
2406398943,오렌지
2406398944,베이지
2406398986,화이트
2406399023,화이트
2406399024,핑크
2406399025,핑크
2406399026,블랙
2406399027,화이트
2406399033,카멜
2406399034,네이비
2406399091,블랙
2406399143,001
2406399156,001
2406399201,멀티
2406399253,화이트
2406399259,블랙
2406399267,골드
2406399268,골드
2406399276,001
2406399287,라이트 블루
2406399287,라이트 그린
2406399287,라이트 퍼플
2406400652,기타
2406400919,브라운
2406400920,칼리칼리
2406400921,골드
2406400937,멀티
2406400981,브라운
2406402657,단품
2406402657,단품
2406402668,다크 브라운
2406402675,기타
2406402678,기타
2406402679,기타
2406402680,기타
2406402681,기타
2406402684,기타
2406402685,기타
2406402686,기타
2406402687,기타
2406402700,멀티
2406402701,단품
2406402884,멀티
2406403428,멀티
2406403448,멀티
2406403489,라이트 블루
2406403489,라이트 그린
2406403489,라이트 퍼플
2406403506,화이트
2406403507,차콜 그레이
2406403508,네이비
2406403509,블루
2406403512,블루
2406403513,블루
2406403514,라이트 핑크
2406403581,그린
2406404075,멀티
2406404378,001
2406404393,06진주
2406404435,화이트 골드
2406404531,멀티
2406404740,멀티
2406404770,멀티
2406404862,멀티
2406405092,멀티
2406405346,멀티
2406405397,멀티
2406405423,골드
2406405453,브라운
2406405454,내츄럴 블랙
2406405456,브라운
2406405459,브라운
2406405460,젯 블랙
2406405461,젯 블랙
2406405463,브라운
2406405464,브라운
2406405470,칼리칼리
2406405472,브라운
2406405475,브라운
2406405476,브라운
2406405478,브라운
2406405479,브라운
2406405480,브라운
2406405481,브라운
2406405482,칼리칼리
2406405483,00 아이씨
2406405484,브라운
2406405485,브라운
2406405486,00 아망드
2406405487,00 아이씨
2406405488,브라운
2406405489,칼리칼리
2406405490,브라운
2406405696,멀티
2406406229,멀티
2406406405,멀티
2406406406,멀티
2406406413,멀티
2406406672,멀티
2406407105,멀티
2406407212,멀티
2406407219,멀티
2406407555,멀티
2406407562,멀티
2406408385,멀티
2406408447,멀티
2406408452,멀티
2406409169,멀티
2406409225,블랙
2406409271,블랙
2406409272,화이트
2406409273,블랙
2406409274,화이트
2406409276,화이트
2406409277,블랙
2406409278,화이트
2406409309,화이트
2406409322,블랙
2406409323,블랙
2406409330,블랙
2406409331,화이트
2406409362,블루
2406409365,블루
2406409376,베이지
2406409413,멀티
2406409444,블랙
2406409452,다크 그레이
2406409581,멀티
2406409583,그레이
2406409585,브라운
2406409586,블랙
2406409588,블랙
2406409589,04 버건디 레드
2406409722,001
2406409743,아이보리
2406409748,브라운
2406409757,그레이
2406409758,그레이
2406409759,브라운
2406409950,라이트 블루
2406409950,라이트 그린
2406409950,라이트 퍼플
2406409957,03 푸시아
2406409960,다크 옐로우
2406410172,다크 네이비
2406410177,화이트
2406410289,멀티
2406410295,멀티
2406410384,다크 네이비
2406410386,화이트
2406410389,화이트
2406410393,블루
2406410395,내츄럴 블랙
2406410399,실버
2406410404,멀티
2406410506,멀티
2406410541,화이트
2406410553,블랙
2406410559,화이트
2406410560,스카이블루
2406410561,블루
2406410564,마린
2406410572,화이트
2406410572,네이비
2406410575,블루
2406410575,화이트
2406410576,화이트
2406410577,화이트
2406410580,블랙
2406410581,화이트
2406410582,33 오랑쥬 브와뜨
2406410588,골드
2406410589,그레이
2406410823,그레이
2406410824,그레이
2406411492,그레이
2406411527,블랙
2406411528,블랙
2406411529,아이보리
2406411562,다크그린
2406411563,오렌지
2406411564,다크그린
2406411567,멀티
2406411579,화이트
2406412716,멀티
2406412745,네이비
2406412746,네이비
2406412747,화이트
2406412748,화이트
2406412749,네이비
2406412750,네이비
2406412874,브라운
2406412874,블랙
2406412880,멜란지 그레이
2406412880,블랙
2406413160,멀티
2406413246,베이지
2406413246,블랙
2406413256,화이트
2406413256,블랙
2406413258,블랙
2406413259,블랙
2406413401,멀티
2406413405,멀티
2406413416,멀티
2406413425,화이트
2406413972,화이트
2406414001,화이트 골드
2406414005,화이트 골드
2406414159,멀티
2406414896,멀티
2406415608,멀티
2406415781,멀티
2406416039,멀티
2406416078,멀티
2406416154,멀티
2406416551,멀티
2406417711,멀티
2406417721,멀티
2406417758,멀티
2406417785,멀티
2406418560,멀티
2406418614,멀티
2406418687,멀티
2406419048,멀티
2406419064,멀티
2406419082,멀티
2406419154,멀티
2406419155,멀티
2406419160,멀티
2406419302,멀티
2406419536,멀티
2406419539,멀티
2406419553,멀티
2406420001,멀티
2406420477,멀티
2406420867,멀티
2406420937,멀티
2406421147,멀티
2406422830,멀티
2406423331,멀티
2406423445,멀티
2406424961,라이트 블루
2406424962,기타
2406424964,블랙
2406424966,화이트
2406424967,기타
2406424969,화이트
2406424970,화이트
2406424971,화이트
2406424972,블랙
2406424979,민트
2406425659,화이트
2406425660,화이트
2406425921,화이트
2406425923,화이트
2406425931,블루
2406426111,멀티
2406426115,멀티
2406426117,멀티
2406426182,멀티
2406426251,화이트
2406426254,내츄럴 블랙
2406426255,화이트
2406426256,내츄럴 블랙
2406426258,네이비
2406426262,네이비
2406426266,핑크
2406426272,블랙
2406426279,블랙
2406426286,라이트 블루
2406426293,블랙
2406426297,화이트
2406426444,멀티
2406426495,멀티
2406426623,핑크
2406426627,화이트
2406426631,블랙
2406426837,챠콜
2406426837,세피아
2406426837,블루
2406426837,다크그린
2406426837,네이비
2406426837,그레이
2406426837,멜란지 그린
2406426837,화이트
2406426837,멜란지 블루
2406426837,멜란지베이지
2406426841,블랙
2406426841,다크 그린
2406426841,화이트
2406426861,블루
2406426861,블랙
2406426861,화이트
2406426861,에크루
2406426867,그린
2406426867,인디안 핑크
2406426891,멀티
2406426944,멀티
2406426953,멀티
2406427002,올리브
2406427004,블랙
2406427004,크림
2406427075,멀티
2406427142,멀티
2406427191,멀티
2406427389,멀티
2406427390,멀티
2406427396,멀티
2406427424,멀티
2406427446,멀티
2406427606,50ml
2406427632,멀티
2406427634,001
2406427635,001
2406427637,001
2406427638,001
2406427639,001
2406427640,001
2406428054,멀티
2406428083,001
2406428101,001
2406428102,001
2406428103,멀티
2406428110,기타
2406428145,아이보리
2406428146,핑크
2406428192,블루
2406428194,블루
2406428294,브라운
2406428329,멀티
2406428348,멀티
2406428353,멀티
2406428376,멀티
2406428460,멀티
2406428497,멀티
2406428518,멀티
2406428640,멀티
2406428660,멀티
2406428676,멀티
2406428754,멀티
2406428931,멀티
2406429021,블랙
2406429025,실버
2406429112,멀티
2406429186,멀티
2406429206,멀티
2406429210,멀티
2406429219,멀티
2406429261,멀티
2406429272,멀티
2406429407,멀티
2406429486,블랙
2406429487,블랙
2406429488,블랙
2406429489,블랙
2406429490,블랙
2406429491,블랙
2406429492,블랙
2406429493,블랙
2406429494,블랙
2406429495,블랙
2406429496,블랙
2406429497,블랙
2406429498,블랙
2406429499,블랙
2406429541,블랙
2406429542,블랙
2406429543,블랙
2406429558,오트밀
2406429567,멀티
2406429653,멀티
2406429772,멀티
2406429813,멀티
2406429842,멀티
2406429942,멀티
2406430054,멀티
2406430064,멀티
2406430255,멀티
2406430292,멀티
2406430380,멀티
2406430426,멀티
2406430514,멀티
2406430580,멀티
2406430781,기타
2406430820,멀티
2406430935,멀티
2406430987,멀티
2406430990,멀티
2406431016,멀티
2406431037,멀티
2406431057,멀티
2406431061,멀티
2406431150,멀티
2406431214,화이트
2406431218,화이트
2406431219,화이트
2406431220,화이트
2406431236,멀티
